12:43:01	22.5	28.2
12:43:06	22.5	28.3
12:43:11	22.5	28.3
12:43:16	22.5	28.3
12:43:21	22.5	28.3
12:43:26	22.5	28.3
12:43:31	22.5	28.3
12:43:36	22.5	28.3
12:43:41	22.5	28.3
12:43:46	22.5	28.3
12:43:51	22.5	28.4
12:43:57	22.6	28.4
12:44:02	22.6	28.4
12:44:07	22.6	28.4
12:44:12	22.6	28.4
12:44:17	22.6	28.4
12:44:22	22.6	28.4
12:44:27	22.6	28.4
12:44:32	22.6	28.5
12:44:37	22.6	28.5
12:44:42	22.6	28.5
12:44:47	22.6	28.5
12:44:52	22.6	28.5
12:44:58	22.6	28.5
12:45:03	22.6	28.5
12:45:08	22.6	28.5
12:45:13	22.6	28.5
12:45:18	22.7	28.5
12:45:23	22.7	28.5
12:45:28	22.7	28.6
12:45:33	22.7	28.6
12:45:38	22.7	28.6
12:45:43	22.7	28.6
12:45:48	22.7	28.6
12:45:53	22.7	28.6
12:45:58	22.7	28.6
12:46:03	22.7	28.6
12:46:08	22.7	28.6
12:46:14	22.7	28.6
12:46:19	22.7	28.6
12:46:24	22.7	28.6
12:46:29	22.7	28.7
12:46:34	22.7	28.7
12:46:39	22.8	28.7
12:46:44	22.8	28.7
12:46:49	22.8	28.7
12:46:54	22.8	28.7
12:46:59	22.8	28.8
12:47:04	22.8	28.8
12:47:09	22.8	28.8
12:47:15	22.8	28.8
12:47:20	22.8	28.8
12:47:25	22.8	28.8
12:47:30	22.8	28.8
12:47:35	22.8	28.8
12:47:40	22.8	28.8
12:47:45	22.8	28.9
12:47:50	22.8	28.9
12:47:55	22.8	28.9
12:48:00	22.9	28.9
12:48:05	22.9	28.9
12:48:10	22.9	28.9
12:48:15	22.9	28.9
12:48:21	22.9	28.9
12:48:26	22.9	28.9
12:48:31	22.9	28.9
12:48:36	22.9	28.9
12:48:41	22.9	28.9
12:48:46	22.9	29.0
12:48:51	22.9	29.0
12:48:56	22.9	29.0
12:49:01	22.9	29.0
12:49:06	22.9	29.0
12:49:11	22.9	29.0
12:49:16	22.9	29.0
12:49:22	23.0	29.0
12:49:27	23.0	29.0
